sep=;
Date;High price;Low price;Closing price;Average price;Total volume;Turnover
2020-06-04;"1,708.63";"1,690.07";"1,700.48";;1;
2020-06-03;"1,709.96";"1,682.52";"1,709.96";;1;
2020-06-02;"1,678.73";"1,654.21";"1,666.98";;1;
2020-06-01;"1,651.28";"1,633.06";"1,649.38";;1;
2020-05-29;"1,645.85";"1,625.70";"1,629.76";;1;
2020-05-28;"1,659.07";"1,630.84";"1,657.58";;1;
2020-05-27;"1,633.79";"1,606.56";"1,623.39";;1;
2020-05-26;"1,609.73";"1,594.33";"1,606.65";;1;
2020-05-25;"1,592.16";"1,564.75";"1,588.60";;1;
2020-05-22;"1,560.07";"1,533.49";"1,555.49";;1;
2020-05-20;"1,565.28";"1,539.84";"1,556.44";;1;
2020-05-19;"1,576.92";"1,545.76";"1,560.28";;1;
2020-05-18;"1,566.21";"1,519.68";"1,566.16";;1;
2020-05-15;"1,508.44";"1,481.89";"1,493.62";;1;
2020-05-14;"1,513.11";"1,461.26";"1,476.52";;1;
2020-05-13;"1,551.53";"1,522.11";"1,522.64";;1;
2020-05-12;"1,572.51";"1,543.77";"1,570.03";;1;
2020-05-11;"1,572.23";"1,542.14";"1,556.49";;1;
2020-05-08;"1,564.65";"1,547.00";"1,563.19";;1;
2020-05-07;"1,540.55";"1,524.24";"1,537.74";;1;
2020-05-06;"1,537.55";"1,520.71";"1,521.40";;1;
2020-05-05;"1,539.40";"1,515.41";"1,538.18";;1;
2020-05-04;"1,531.99";"1,505.21";"1,505.21";;1;
2020-04-30;"1,606.80";"1,577.90";"1,577.92";;1;
2020-04-29;"1,602.34";"1,559.63";"1,600.86";;1;
2020-04-28;"1,571.31";"1,538.26";"1,568.50";;1;
2020-04-27;"1,543.42";"1,528.14";"1,539.51";;1;
2020-04-24;"1,529.19";"1,511.28";"1,514.13";;1;
2020-04-23;"1,547.48";"1,512.68";"1,541.89";;1;
2020-04-22;"1,527.69";"1,503.30";"1,527.63";;1;
2020-04-21;"1,525.60";"1,493.45";"1,493.45";;1;
2020-04-20;"1,548.68";"1,518.12";"1,541.17";;1;
2020-04-17;"1,536.84";"1,520.72";"1,534.55";;1;
2020-04-16;"1,499.91";"1,469.14";"1,483.79";;1;
2020-04-15;"1,534.41";"1,478.82";"1,480.60";;1;
2020-04-14;"1,538.91";"1,516.50";"1,535.84";;1;
2020-04-09;"1,526.95";"1,495.79";"1,498.76";;1;
2020-04-08;"1,502.88";"1,485.02";"1,499.51";;1;
2020-04-07;"1,514.17";"1,483.19";"1,510.85";;1;
2020-04-06;"1,463.06";"1,438.88";"1,461.23";;1;
2020-04-03;"1,430.19";"1,401.12";"1,404.59";;1;
2020-04-02;"1,439.40";"1,400.27";"1,427.19";;1;
2020-04-01;"1,447.97";"1,425.72";"1,425.99";;1;
2020-03-31;"1,487.06";"1,445.35";"1,482.43";;1;
2020-03-30;"1,449.20";"1,394.96";"1,449.20";;1;
2020-03-27;"1,454.45";"1,405.95";"1,419.29";;1;
2020-03-26;"1,470.89";"1,402.86";"1,470.89";;1;
2020-03-25;"1,446.56";"1,362.76";"1,446.56";;1;
2020-03-24;"1,383.88";"1,332.41";"1,383.88";;1;
2020-03-23;"1,351.74";"1,284.48";"1,292.27";;1;
2020-03-20;"1,431.56";"1,355.54";"1,355.54";;1;
2020-03-19;"1,380.58";"1,328.52";"1,380.58";;1;
2020-03-18;"1,364.56";"1,310.96";"1,337.24";;1;
2020-03-17;"1,384.75";"1,295.40";"1,372.79";;1;
2020-03-16;"1,355.88";"1,261.17";"1,329.16";;1;
2020-03-13;"1,469.71";"1,343.88";"1,376.46";;1;
2020-03-12;"1,447.69";"1,344.08";"1,352.13";;1;
2020-03-11;"1,561.44";"1,506.84";"1,511.96";;1;
2020-03-10;"1,604.73";"1,521.84";"1,533.79";;1;
2020-03-09;"1,568.67";"1,511.18";"1,542.44";;1;
2020-03-06;"1,657.13";"1,616.06";"1,629.00";;1;
2020-03-05;"1,723.51";"1,666.77";"1,683.19";;1;
2020-03-04;"1,724.26";"1,687.33";"1,704.20";;1;
2020-03-03;"1,732.03";"1,693.21";"1,694.56";;1;
2020-03-02;"1,711.54";"1,644.33";"1,679.13";;1;
2020-02-28;"1,689.67";"1,646.11";"1,668.84";;1;
2020-02-27;"1,779.72";"1,691.13";"1,721.59";;1;
2020-02-26;"1,787.07";"1,709.32";"1,782.10";;1;
2020-02-25;"1,812.90";"1,766.33";"1,769.14";;1;
2020-02-24;"1,872.00";"1,791.96";"1,798.20";;1;
2020-02-21;"1,896.76";"1,871.22";"1,879.10";;1;
2020-02-20;"1,905.61";"1,896.78";"1,898.93";;1;
2020-02-19;"1,901.13";"1,880.69";"1,900.28";;1;
2020-02-18;"1,888.98";"1,869.27";"1,878.79";;1;
2020-02-17;"1,897.93";"1,885.42";"1,888.35";;1;
2020-02-14;"1,892.15";"1,881.35";"1,885.62";;1;
2020-02-13;"1,887.25";"1,864.05";"1,883.02";;1;
2020-02-12;"1,893.27";"1,879.13";"1,889.75";;1;
2020-02-11;"1,885.50";"1,859.24";"1,884.13";;1;
2020-02-10;"1,860.70";"1,843.47";"1,858.00";;1;
2020-02-07;"1,856.34";"1,841.59";"1,849.86";;1;
2020-02-06;"1,864.32";"1,843.86";"1,851.95";;1;
2020-02-05;"1,854.10";"1,815.32";"1,847.35";;1;
2020-02-04;"1,821.04";"1,785.41";"1,821.04";;1;
2020-02-03;"1,791.59";"1,774.18";"1,782.91";;1;
2020-01-31;"1,806.55";"1,778.08";"1,783.26";;1;
2020-01-30;"1,805.62";"1,771.15";"1,787.96";;1;
2020-01-29;"1,798.52";"1,784.15";"1,791.67";;1;
2020-01-28;"1,791.50";"1,763.45";"1,786.35";;1;
2020-01-27;"1,808.02";"1,766.71";"1,771.48";;1;
2020-01-24;"1,820.75";"1,798.29";"1,812.85";;1;
2020-01-23;"1,809.72";"1,790.97";"1,795.43";;1;
2020-01-22;"1,834.10";"1,810.72";"1,811.76";;1;
2020-01-21;"1,826.62";"1,800.60";"1,825.62";;1;
2020-01-20;"1,829.68";"1,819.80";"1,821.29";;1;
2020-01-17;"1,831.52";"1,813.24";"1,825.94";;1;
2020-01-16;"1,812.30";"1,787.30";"1,812.30";;1;
2020-01-15;"1,794.08";"1,780.88";"1,787.29";;1;
2020-01-14;"1,794.02";"1,772.69";"1,792.90";;1;
2020-01-13;"1,798.06";"1,781.32";"1,790.51";;1;
2020-01-10;"1,800.16";"1,784.28";"1,784.97";;1;
2020-01-09;"1,811.22";"1,793.74";"1,796.73";;1;
2020-01-08;"1,796.79";"1,774.36";"1,795.41";;1;
2020-01-07;"1,805.65";"1,784.86";"1,796.85";;1;
2020-01-03;"1,806.41";"1,778.53";"1,785.23";;1;
2020-01-02;"1,810.20";"1,771.85";"1,808.63";;1;
2019-12-30;"1,798.29";"1,769.19";"1,771.85";;1;
2019-12-27;"1,802.23";"1,792.17";"1,798.04";;1;
2019-12-23;"1,800.69";"1,791.09";"1,795.66";;1;
2019-12-20;"1,795.43";"1,783.08";"1,794.80";;1;
2019-12-19;"1,793.19";"1,779.69";"1,783.29";;1;
2019-12-18;"1,796.08";"1,782.82";"1,787.96";;1;
2019-12-17;"1,791.93";"1,781.84";"1,791.93";;1;
2019-12-16;"1,787.89";"1,767.93";"1,787.66";;1;
2019-12-13;"1,780.69";"1,761.66";"1,770.12";;1;
2019-12-12;"1,760.87";"1,732.23";"1,758.24";;1;
2019-12-11;"1,744.25";"1,723.75";"1,741.62";;1;
2019-12-10;"1,742.77";"1,714.48";"1,735.51";;1;
2019-12-09;"1,750.58";"1,738.83";"1,743.31";;1;
2019-12-06;"1,743.03";"1,723.70";"1,742.61";;1;
2019-12-05;"1,735.86";"1,720.14";"1,723.63";;1;
2019-12-04;"1,726.86";"1,697.73";"1,725.60";;1;
2019-12-03;"1,721.44";"1,692.87";"1,697.68";;1;
2019-12-02;"1,744.74";"1,704.37";"1,706.82";;1;
2019-11-29;"1,737.09";"1,720.85";"1,730.25";;1;
2019-11-28;"1,737.60";"1,729.38";"1,735.30";;1;
2019-11-27;"1,748.94";"1,734.98";"1,737.80";;1;
2019-11-26;"1,744.82";"1,730.89";"1,740.99";;1;
2019-11-25;"1,742.06";"1,726.07";"1,742.04";;1;
2019-11-22;"1,731.98";"1,717.98";"1,724.19";;1;
2019-11-21;"1,726.43";"1,711.27";"1,720.11";;1;
2019-11-20;"1,741.91";"1,727.77";"1,729.06";;1;
2019-11-19;"1,758.30";"1,739.43";"1,743.25";;1;
2019-11-18;"1,763.15";"1,741.40";"1,745.17";;1;
2019-11-15;"1,773.51";"1,742.54";"1,756.86";;1;
2019-11-14;"1,767.85";"1,755.39";"1,757.42";;1;
2019-11-13;"1,773.78";"1,753.08";"1,766.60";;1;
2019-11-12;"1,776.84";"1,758.62";"1,774.72";;1;
2019-11-11;"1,770.96";"1,757.11";"1,763.50";;1;
2019-11-08;"1,773.61";"1,757.28";"1,772.56";;1;
2019-11-07;"1,779.83";"1,763.81";"1,763.81";;1;
2019-11-06;"1,777.82";"1,760.59";"1,762.79";;1;
2019-11-05;"1,773.71";"1,759.64";"1,769.53";;1;
2019-11-04;"1,771.37";"1,740.08";"1,771.03";;1;
2019-11-01;"1,739.80";"1,733.76";"1,737.51";;1;
2019-10-31;"1,750.73";"1,727.89";"1,733.68";;1;
2019-10-30;"1,750.04";"1,736.89";"1,746.81";;1;
2019-10-29;"1,760.26";"1,738.14";"1,742.32";;1;
2019-10-28;"1,761.83";"1,746.32";"1,760.31";;1;
2019-10-25;"1,747.30";"1,732.26";"1,747.30";;1;
2019-10-24;"1,737.46";"1,720.37";"1,736.98";;1;
2019-10-23;"1,726.52";"1,712.77";"1,725.87";;1;
2019-10-22;"1,734.71";"1,724.38";"1,728.22";;1;
2019-10-21;"1,725.31";"1,696.35";"1,724.36";;1;
2019-10-18;"1,699.32";"1,673.51";"1,697.91";;1;
2019-10-17;"1,693.15";"1,677.23";"1,682.87";;1;
2019-10-16;"1,680.99";"1,667.21";"1,677.19";;1;
2019-10-15;"1,675.09";"1,653.22";"1,670.21";;1;
2019-10-14;"1,653.38";"1,639.98";"1,652.58";;1;
2019-10-11;"1,654.51";"1,628.77";"1,653.28";;1;
2019-10-10;"1,630.55";"1,607.07";"1,630.03";;1;
2019-10-09;"1,625.47";"1,599.47";"1,620.00";;1;
2019-10-08;"1,623.38";"1,596.75";"1,605.69";;1;
2019-10-07;"1,619.85";"1,591.22";"1,617.99";;1;
2019-10-04;"1,595.65";"1,581.39";"1,593.98";;1;
2019-10-03;"1,605.54";"1,574.02";"1,588.41";;1;
2019-10-02;"1,634.53";"1,590.65";"1,593.32";;1;
2019-10-01;"1,658.99";"1,631.62";"1,635.64";;1;
2019-09-30;"1,652.09";"1,642.67";"1,647.67";;1;
2019-09-27;"1,646.70";"1,632.32";"1,646.60";;1;
2019-09-26;"1,635.69";"1,614.85";"1,631.61";;1;
2019-09-25;"1,632.19";"1,604.12";"1,620.67";;1;
2019-09-24;"1,643.88";"1,633.09";"1,633.09";;1;
2019-09-23;"1,666.78";"1,629.30";"1,637.66";;1;
2019-09-20;"1,670.24";"1,661.44";"1,666.89";;1;
2019-09-19;"1,666.72";"1,650.68";"1,664.64";;1;
2019-09-18;"1,661.17";"1,646.68";"1,655.11";;1;
2019-09-17;"1,654.80";"1,638.31";"1,649.33";;1;
2019-09-16;"1,661.16";"1,650.50";"1,655.01";;1;
2019-09-13;"1,665.35";"1,651.75";"1,665.35";;1;
2019-09-12;"1,655.69";"1,638.48";"1,651.45";;1;
2019-09-11;"1,639.18";"1,625.83";"1,637.62";;1;
2019-09-10;"1,625.00";"1,606.71";"1,624.98";;1;
2019-09-09;"1,610.78";"1,600.53";"1,610.70";;1;
2019-09-06;"1,602.36";"1,593.87";"1,601.95";;1;
2019-09-05;"1,598.04";"1,581.92";"1,597.34";;1;
2019-09-04;"1,586.23";"1,569.31";"1,581.28";;1;
2019-09-03;"1,575.98";"1,563.07";"1,568.66";;1;
2019-09-02;"1,582.91";"1,568.70";"1,570.19";;1;
2019-08-30;"1,583.16";"1,559.68";"1,576.98";;1;
2019-08-29;"1,558.74";"1,530.05";"1,558.74";;1;
2019-08-28;"1,534.85";"1,515.50";"1,529.13";;1;
2019-08-27;"1,532.47";"1,516.92";"1,530.81";;1;
2019-08-26;"1,525.68";"1,503.58";"1,520.85";;1;
2019-08-23;"1,549.87";"1,522.85";"1,522.85";;1;
2019-08-22;"1,546.84";"1,533.45";"1,535.51";;1;
2019-08-21;"1,550.14";"1,534.94";"1,543.47";;1;
2019-08-20;"1,546.19";"1,533.06";"1,534.34";;1;
2019-08-19;"1,539.66";"1,522.48";"1,538.97";;1;
2019-08-16;"1,519.56";"1,496.94";"1,519.41";;1;
2019-08-15;"1,509.58";"1,476.83";"1,495.71";;1;
2019-08-14;"1,539.35";"1,498.41";"1,500.06";;1;
2019-08-13;"1,548.40";"1,509.61";"1,538.53";;1;
2019-08-12;"1,550.96";"1,528.11";"1,533.06";;1;
2019-08-09;"1,550.35";"1,529.13";"1,531.52";;1;
2019-08-08;"1,550.62";"1,531.92";"1,550.62";;1;
2019-08-07;"1,540.38";"1,516.56";"1,528.19";;1;
2019-08-06;"1,543.93";"1,520.27";"1,523.03";;1;
2019-08-05;"1,566.61";"1,527.75";"1,535.10";;1;
2019-08-02;"1,608.53";"1,565.77";"1,568.70";;1;
2019-08-01;"1,617.99";"1,588.95";"1,612.91";;1;
2019-07-31;"1,604.41";"1,595.12";"1,599.78";;1;
2019-07-30;"1,616.23";"1,592.60";"1,600.26";;1;
2019-07-29;"1,617.22";"1,603.19";"1,614.30";;1;
2019-07-26;"1,614.73";"1,605.90";"1,610.64";;1;
2019-07-25;"1,625.83";"1,596.90";"1,607.20";;1;
2019-07-24;"1,625.54";"1,608.29";"1,613.06";;1;
2019-07-23;"1,627.87";"1,602.22";"1,624.77";;1;
2019-07-22;"1,607.45";"1,598.11";"1,600.88";;1;
2019-07-19;"1,605.42";"1,578.62";"1,605.42";;1;
2019-07-18;"1,600.22";"1,573.55";"1,577.41";;1;
2019-07-17;"1,630.91";"1,598.06";"1,598.06";;1;
2019-07-16;"1,633.72";"1,620.44";"1,630.57";;1;
2019-07-15;"1,639.00";"1,615.59";"1,632.91";;1;
2019-07-12;"1,629.20";"1,613.31";"1,625.62";;1;
2019-07-11;"1,631.35";"1,609.44";"1,613.21";;1;
2019-07-10;"1,636.65";"1,621.55";"1,622.45";;1;
2019-07-09;"1,640.18";"1,625.24";"1,630.88";;1;
2019-07-08;"1,646.38";"1,629.96";"1,642.07";;1;
2019-07-05;"1,652.88";"1,620.18";"1,634.94";;1;
2019-07-04;"1,654.90";"1,648.25";"1,652.25";;1;
2019-07-03;"1,657.09";"1,641.78";"1,648.84";;1;
2019-07-02;"1,648.26";"1,637.98";"1,647.02";;1;
2019-07-01;"1,645.78";"1,622.83";"1,642.00";;1;
2019-06-28;"1,627.01";"1,615.32";"1,622.43";;1;
2019-06-27;"1,621.73";"1,605.08";"1,616.94";;1;
2019-06-26;"1,611.19";"1,596.01";"1,604.23";;1;
2019-06-25;"1,612.94";"1,605.12";"1,607.29";;1;
2019-06-24;"1,635.59";"1,609.32";"1,610.94";;1;
2019-06-20;"1,632.83";"1,617.45";"1,628.29";;1;
2019-06-19;"1,615.81";"1,607.11";"1,612.40";;1;
2019-06-18;"1,612.05";"1,573.14";"1,609.43";;1;
2019-06-17;"1,593.65";"1,582.28";"1,586.53";;1;
2019-06-14;"1,597.38";"1,579.39";"1,589.60";;1;
2019-06-13;"1,604.73";"1,587.06";"1,598.12";;1;
2019-06-12;"1,596.32";"1,580.45";"1,593.60";;1;
2019-06-11;"1,597.43";"1,575.56";"1,593.36";;1;
2019-06-10;"1,584.20";"1,569.32";"1,574.48";;1;
2019-06-07;"1,570.78";"1,543.37";"1,566.14";;1;
2019-06-05;"1,546.75";"1,531.01";"1,542.00";;1;
2019-06-04;"1,537.31";"1,506.39";"1,537.31";;1;
2019-06-03;"1,518.23";"1,494.19";"1,518.23";;1;
2019-05-31;"1,536.63";"1,505.13";"1,510.46";;1;
2019-05-29;"1,562.37";"1,538.11";"1,538.75";;1;
2019-05-28;"1,572.63";"1,555.23";"1,565.12";;1;
2019-05-27;"1,582.46";"1,565.78";"1,568.23";;1;
2019-05-24;"1,579.12";"1,563.18";"1,571.52";;1;
2019-05-23;"1,593.54";"1,558.88";"1,561.17";;1;
2019-05-22;"1,605.75";"1,587.78";"1,595.64";;1;
2019-05-21;"1,605.69";"1,590.89";"1,602.91";;1;
2019-05-20;"1,607.13";"1,582.58";"1,588.90";;1;
2019-05-17;"1,614.44";"1,591.06";"1,606.86";;1;
2019-05-16;"1,615.38";"1,586.25";"1,615.38";;1;
2019-05-15;"1,597.96";"1,574.77";"1,593.32";;1;
2019-05-14;"1,591.12";"1,574.40";"1,590.82";;1;
2019-05-13;"1,603.24";"1,572.85";"1,573.84";;1;
2019-05-10;"1,615.61";"1,593.47";"1,603.37";;1;
2019-05-09;"1,622.45";"1,593.84";"1,596.69";;1;
2019-05-08;"1,624.77";"1,611.50";"1,623.37";;1;
2019-05-07;"1,653.00";"1,613.35";"1,617.85";;1;
2019-05-06;"1,665.89";"1,627.20";"1,649.22";;1;
2019-05-03;"1,676.90";"1,664.05";"1,672.33";;1;
2019-05-02;"1,675.76";"1,662.28";"1,665.45";;1;
2019-04-30;"1,691.43";"1,675.97";"1,676.14";;1;
2019-04-29;"1,694.19";"1,684.32";"1,693.31";;1;
2019-04-26;"1,693.05";"1,680.91";"1,689.04";;1;
2019-04-25;"1,700.35";"1,668.43";"1,689.42";;1;
2019-04-24;"1,686.40";"1,670.41";"1,680.72";;1;
2019-04-23;"1,673.80";"1,661.39";"1,672.18";;1;
2019-04-18;"1,673.03";"1,654.55";"1,670.74";;1;
2019-04-17;"1,660.62";"1,645.35";"1,660.14";;1;
2019-04-16;"1,654.10";"1,642.16";"1,647.52";;1;
2019-04-15;"1,644.98";"1,637.14";"1,642.63";;1;
2019-04-12;"1,642.96";"1,625.36";"1,641.21";;1;
2019-04-11;"1,633.09";"1,620.98";"1,627.03";;1;
2019-04-10;"1,628.74";"1,615.33";"1,628.55";;1;
2019-04-09;"1,633.83";"1,614.01";"1,616.56";;1;
2019-04-08;"1,624.52";"1,615.76";"1,624.52";;1;
2019-04-05;"1,624.28";"1,616.26";"1,622.27";;1;
2019-04-04;"1,622.75";"1,608.94";"1,616.24";;1;
2019-04-03;"1,622.38";"1,596.04";"1,622.38";;1;
2019-04-02;"1,598.71";"1,577.59";"1,593.95";;1;
2019-04-01;"1,580.98";"1,554.92";"1,580.33";;1;
2019-03-29;"1,564.30";"1,545.19";"1,553.42";;1;
2019-03-28;"1,571.17";"1,553.80";"1,559.32";;1;
2019-03-27;"1,579.65";"1,560.49";"1,565.85";;1;
2019-03-26;"1,576.03";"1,565.50";"1,574.16";;1;
2019-03-25;"1,578.63";"1,563.23";"1,573.66";;1;
2019-03-22;"1,610.37";"1,576.87";"1,576.87";;1;
2019-03-21;"1,610.04";"1,595.45";"1,605.03";;1;
2019-03-20;"1,619.75";"1,605.99";"1,605.99";;1;
2019-03-19;"1,622.33";"1,604.32";"1,615.14";;1;
2019-03-18;"1,607.54";"1,595.92";"1,605.01";;1;
2019-03-15;"1,597.61";"1,582.25";"1,595.76";;1;
2019-03-14;"1,590.76";"1,572.83";"1,590.76";;1;
2019-03-13;"1,574.20";"1,561.18";"1,572.80";;1;
2019-03-12;"1,577.52";"1,563.84";"1,565.56";;1;
2019-03-11;"1,571.26";"1,558.72";"1,569.93";;1;
2019-03-08;"1,559.05";"1,546.71";"1,558.63";;1;
2019-03-07;"1,575.50";"1,553.14";"1,558.91";;1;
2019-03-06;"1,588.06";"1,571.46";"1,572.63";;1;
2019-03-05;"1,590.41";"1,575.58";"1,587.97";;1;
2019-03-04;"1,592.68";"1,580.29";"1,587.79";;1;
2019-03-01;"1,585.58";"1,573.86";"1,580.22";;1;
2019-02-28;"1,577.42";"1,558.05";"1,572.68";;1;
2019-02-27;"1,583.17";"1,573.24";"1,576.55";;1;
2019-02-26;"1,589.23";"1,577.16";"1,583.95";;1;
2019-02-25;"1,598.09";"1,581.09";"1,586.55";;1;
2019-02-22;"1,591.81";"1,573.01";"1,588.83";;1;
2019-02-21;"1,591.26";"1,572.65";"1,572.65";;1;
2019-02-20;"1,591.36";"1,578.74";"1,588.61";;1;
2019-02-19;"1,591.96";"1,581.73";"1,587.22";;1;
2019-02-18;"1,588.82";"1,576.66";"1,583.86";;1;
2019-02-15;"1,584.46";"1,555.98";"1,583.82";;1;
2019-02-14;"1,570.62";"1,557.58";"1,562.36";;1;
2019-02-13;"1,562.23";"1,549.57";"1,558.58";;1;
2019-02-12;"1,551.99";"1,542.79";"1,549.41";;1;
2019-02-11;"1,546.16";"1,528.20";"1,542.33";;1;
2019-02-08;"1,536.03";"1,524.29";"1,527.17";;1;
2019-02-07;"1,557.79";"1,529.28";"1,529.28";;1;
2019-02-06;"1,554.05";"1,537.64";"1,551.15";;1;
2019-02-05;"1,544.35";"1,526.35";"1,542.49";;1;
2019-02-04;"1,529.38";"1,520.22";"1,527.19";;1;
2019-02-01;"1,528.29";"1,514.93";"1,525.69";;1;
2019-01-31;"1,526.13";"1,507.25";"1,515.42";;1;
2019-01-30;"1,510.93";"1,497.45";"1,509.50";;1;
2019-01-29;"1,506.00";"1,485.52";"1,502.72";;1;
2019-01-28;"1,505.58";"1,489.44";"1,491.01";;1;
2019-01-25;"1,505.72";"1,487.70";"1,501.12";;1;
2019-01-24;"1,489.70";"1,478.19";"1,488.40";;1;
2019-01-23;"1,486.80";"1,473.46";"1,478.72";;1;
2019-01-22;"1,496.89";"1,480.28";"1,486.32";;1;
2019-01-21;"1,501.28";"1,487.67";"1,493.76";;1;
2019-01-18;"1,499.79";"1,474.62";"1,499.79";;1;
2019-01-17;"1,476.64";"1,458.79";"1,473.89";;1;
2019-01-16;"1,472.81";"1,455.44";"1,468.85";;1;
2019-01-15;"1,471.93";"1,451.23";"1,455.48";;1;
2019-01-14;"1,462.62";"1,454.65";"1,458.13";;1;
2019-01-11;"1,478.64";"1,460.72";"1,465.43";;1;
2019-01-10;"1,472.74";"1,454.90";"1,470.69";;1;
2019-01-09;"1,475.95";"1,458.05";"1,470.51";;1;
2019-01-08;"1,464.02";"1,440.05";"1,457.47";;1;
2019-01-07;"1,446.15";"1,433.62";"1,439.93";;1;
2019-01-04;"1,437.86";"1,395.28";"1,435.29";;1;
2019-01-03;"1,407.86";"1,390.65";"1,393.52";;1;
2019-01-02;"1,410.49";"1,378.20";"1,405.85";;1;
2018-12-28;"1,416.10";"1,387.52";"1,408.74";;1;
2018-12-27;"1,420.50";"1,378.42";"1,384.59";;1;
2018-12-21;"1,418.47";"1,397.99";"1,408.34";;1;
2018-12-20;"1,446.83";"1,419.01";"1,419.01";;1;
2018-12-19;"1,455.84";"1,444.72";"1,450.11";;1;
2018-12-18;"1,457.15";"1,443.08";"1,447.79";;1;
2018-12-17;"1,471.68";"1,450.36";"1,451.95";;1;
2018-12-14;"1,481.72";"1,458.65";"1,471.67";;1;
2018-12-13;"1,497.31";"1,476.80";"1,478.75";;1;
2018-12-12;"1,494.21";"1,465.54";"1,494.21";;1;
2018-12-11;"1,473.66";"1,436.67";"1,465.29";;1;
2018-12-10;"1,453.23";"1,435.55";"1,435.55";;1;
2018-12-07;"1,468.28";"1,438.91";"1,454.03";;1;
2018-12-06;"1,477.90";"1,436.66";"1,436.66";;1;
2018-12-05;"1,502.37";"1,478.91";"1,478.96";;1;
2018-12-04;"1,528.72";"1,506.43";"1,506.43";;1;
2018-12-03;"1,544.39";"1,523.88";"1,529.78";;1;
2018-11-30;"1,519.18";"1,509.22";"1,514.63";;1;
2018-11-29;"1,518.62";"1,501.65";"1,515.38";;1;
2018-11-28;"1,505.74";"1,493.12";"1,500.45";;1;
2018-11-27;"1,505.07";"1,490.76";"1,496.41";;1;
2018-11-26;"1,498.25";"1,480.12";"1,498.25";;1;
2018-11-23;"1,477.65";"1,465.04";"1,477.35";;1;
2018-11-22;"1,478.35";"1,465.22";"1,466.39";;1;
2018-11-21;"1,478.44";"1,456.85";"1,478.44";;1;
2018-11-20;"1,480.30";"1,447.97";"1,456.85";;1;
2018-11-19;"1,509.14";"1,481.90";"1,482.49";;1;
2018-11-16;"1,505.74";"1,489.29";"1,499.43";;1;
2018-11-15;"1,510.07";"1,482.52";"1,489.79";;1;
2018-11-14;"1,518.68";"1,496.86";"1,502.45";;1;
2018-11-13;"1,527.29";"1,505.20";"1,520.26";;1;
2018-11-12;"1,537.99";"1,513.48";"1,514.59";;1;
2018-11-09;"1,535.25";"1,528.58";"1,530.51";;1;
2018-11-08;"1,549.74";"1,534.95";"1,536.79";;1;
2018-11-07;"1,547.42";"1,535.06";"1,538.69";;1;
2018-11-06;"1,541.87";"1,529.40";"1,534.60";;1;
2018-11-05;"1,550.66";"1,534.69";"1,539.01";;1;
2018-11-02;"1,551.79";"1,537.69";"1,551.39";;1;
2018-11-01;"1,541.81";"1,525.08";"1,531.26";;1;
2018-10-31;"1,544.98";"1,519.78";"1,538.22";;1;
2018-10-30;"1,516.00";"1,495.87";"1,516.00";;1;
2018-10-29;"1,517.72";"1,485.86";"1,503.14";;1;
2018-10-26;"1,504.46";"1,473.79";"1,485.27";;1;
2018-10-25;"1,511.33";"1,487.68";"1,506.02";;1;
2018-10-24;"1,523.07";"1,500.24";"1,501.47";;1;
2018-10-23;"1,523.27";"1,499.64";"1,508.88";;1;
2018-10-22;"1,545.36";"1,523.46";"1,526.05";;1;
2018-10-19;"1,546.92";"1,510.69";"1,531.66";;1;
2018-10-18;"1,558.61";"1,542.42";"1,543.87";;1;
2018-10-17;"1,562.78";"1,544.99";"1,548.27";;1;
2018-10-16;"1,554.16";"1,526.67";"1,554.16";;1;
2018-10-15;"1,539.82";"1,521.32";"1,536.10";;1;
2018-10-12;"1,565.54";"1,536.46";"1,536.46";;1;
2018-10-11;"1,591.56";"1,547.15";"1,550.41";;1;
2018-10-10;"1,626.19";"1,591.93";"1,595.13";;1;
2018-10-09;"1,625.77";"1,607.82";"1,624.49";;1;
2018-10-08;"1,634.45";"1,620.82";"1,621.19";;1;
2018-10-05;"1,649.61";"1,633.68";"1,634.86";;1;
2018-10-04;"1,664.80";"1,643.56";"1,648.96";;1;
2018-10-03;"1,677.33";"1,658.73";"1,665.14";;1;
2018-10-02;"1,665.90";"1,650.57";"1,656.90";;1;
2018-10-01;"1,670.35";"1,657.08";"1,667.45";;1;
2018-09-28;"1,674.91";"1,654.20";"1,662.36";;1;
2018-09-27;"1,676.89";"1,649.48";"1,676.37";;1;
2018-09-26;"1,658.83";"1,648.27";"1,658.29";;1;
2018-09-25;"1,658.90";"1,650.38";"1,656.71";;1;
2018-09-24;"1,661.66";"1,652.84";"1,655.01";;1;
2018-09-21;"1,663.34";"1,647.57";"1,662.32";;1;
2018-09-20;"1,646.24";"1,629.62";"1,645.84";;1;
2018-09-19;"1,637.91";"1,626.50";"1,630.50";;1;
2018-09-18;"1,640.71";"1,616.04";"1,625.45";;1;
2018-09-17;"1,644.79";"1,624.64";"1,640.60";;1;
2018-09-14;"1,634.74";"1,622.84";"1,634.74";;1;
2018-09-13;"1,628.87";"1,616.81";"1,621.85";;1;
2018-09-12;"1,631.12";"1,614.30";"1,618.81";;1;
2018-09-11;"1,625.86";"1,609.39";"1,620.39";;1;
2018-09-10;"1,629.48";"1,613.46";"1,624.25";;1;
2018-09-07;"1,634.80";"1,610.72";"1,618.20";;1;
2018-09-06;"1,646.96";"1,627.75";"1,632.42";;1;
2018-09-05;"1,645.29";"1,631.74";"1,631.74";;1;
